x,y,idx,heading_rad,curvature,speed_advisory_mps,left_x,left_y,right_x,right_y
11.423243651626093,85.338789108014,37,1.576763240639597,0.004118220197969785,90.0,5.423350463492673,85.30298783739178,17.423136839759515,85.37459037863621
11.386789585979232,88.34504413918468,38,1.589315678800056,0.004233507639729451,90.0,5.38781845577015,88.23393437856029,17.385760716188315,88.45615389980907
11.311633110251616,91.36479809021236,39,1.6022829031164565,0.00435358882398662,90.0,5.3146070780053725,91.17590984666877,17.30865914249786,91.55368633375595
11.196194647880588,94.39625613601925,40,1.6156774685844202,0.0044785704838368546,90.0,5.202236584246544,94.12705968101926,17.190152711514635,94.66545259101923
11.038894622303484,97.43762345152757,41,1.6295122194711407,0.004608539466600508,90.0,5.049234319393537,97.08553048691041,17.02855492521343,97.78971641614473
10.838153456957627,100.48710521165951,42,1.6438002369530704,0.0047435590576594185,90.0,4.854135069833667,100.0494707265574,16.822171844081588,100.92473969676162
10.59239157528036,103.54290659133734,43,1.658554778421456,0.004883664739993892,90.0,4.615481388131166,103.01703149709873,16.569301762429554,104.06878168557596
10.300029400709004,106.60323276548327,44,1.6737892073392049,0.005028859372806617,90.0,4.331823881041408,105.98636740335185,16.2682349203766,107.22009812761469
9.95948735668091,109.66628890901949,45,1.689516912508842,0.0051791077804458395,90.0,4.001721448147494,108.95563753239003,15.917253265214326,110.37694028564894
9.569185866633406,112.73028019686825,46,1.7057512156057666,0.005334330754721876,90.0,3.623741456282753,111.92300653607005,15.51463027698406,113.53755385766645
9.127545354003818,115.79341180395176,47,1.7225052658508342,0.005494398490335331,90.0,3.1964598326435745,114.88664582626001,15.058630875364061,116.7001777816435
8.632986242229482,118.85388890519218,48,1.7397919207499264,0.005659123495173651,90.0,2.718461057166504,117.8447348856074,14.54751142729246,119.86304292477696
8.08392895474774,121.90991667551185,49,1.7576236119248332,0.005828253045300097,90.0,2.1883380324215214,120.79546269415009,13.97951987707396,123.02437065687361
7.478793914995915,124.95970028983288,50,1.7760121952097987,0.00600146128911527,90.0,1.6046918070688845,123.73702926881552,13.352896022922945,126.18237131085024
6.81600154641135,128.00144492307754,51,1.7949687844026139,0.006178341146679833,90.0,0.9661311269832922,126.66764730878629,12.665871965839408,129.3352425373688
6.093972272431378,131.03335575016803,52,1.8145035683491606,0.006358396198431354,90.0,0.2712717866467429,129.58554393476112,11.916672758216013,132.48116756557494
5.311126516493319,134.0536379460266,53,1.8346256114166715,0.006541032811979074,90.0,-0.48126424742796914,132.48896250427268,11.103517280414607,135.61831338778055
4.465884702034527,137.06049668557546,54,1.8553426378833546,0.006725552814931241,90.0,-1.292849969399092,135.37616447843317,10.224619373468148,138.74482889271775
3.556667252492332,140.0521371437368,55,1.8766608013470567,0.006911147083593454,90.0,-2.164854749782328,138.2454313078367,9.278189254766993,141.85884297963688
2.5818945913040565,143.02676449543287,56,1.8985844409367287,0.007096890478581463,90.0,-3.0986460581525375,141.095066296992,8.26243524076065,144.95846269387374
1.5399871419070372,145.98258391558585,57,1.9211158268947321,0.007279173324014197,90.0,-4.095591512210847,143.92339639784024,7.175565796024921,148.04177143333146
0.429365327738612,148.91780057911802,58,1.9442396889260476,0.00742307159578437,90.0,-5.157094560289817,146.72885884406935,6.015825215767041,151.1067423141667
-0.7513762095385106,151.83043689713827,59,1.967750761964449,0.007492591096957495,90.0,-6.284832525612649,149.51076855918825,4.782080106535628,154.1501052350883
-2.0013169884141524,154.71607535600774,60,1.9913795570656285,0.007526426742273415,90.0,-7.4784227891491755,152.26631780728107,3.4757888123208707,157.1658329047344
-3.317879726873189,157.5685603737685,61,2.0151030959965883,0.007589479126328352,90.0,-8.735332857765808,154.9895680173296,2.0995734040194303,160.1475527302074
-4.698451577209573,160.38169905823707,62,2.0390449982540257,0.007705230212329104,90.0,-10.052612016288727,157.67375408232118,0.6557088618695817,163.08964403415297
-6.140419691717231,163.14929851722962,63,2.0633347095814916,0.007876305950630864,90.0,-11.427232023526296,160.31211410866186,-0.8536073599081657,165.9864829257974
-7.6411712226901,165.86516585856285,64,2.0881063725031086,0.008105983538425456,90.0,-12.85608696201208,162.89790216422082,-2.42625548336812,168.83242955290487
-9.19809332242214,168.52310819005302,65,2.1135006929006104,0.008398711713166107,90.0,-14.335984130282869,165.42438618792238,-4.0602025145614125,171.62183019218367
-10.808573143207283,171.11693261951658,66,2.139666904069435,0.00876022183369343,90.0,-15.86363260782256,167.88484756352074,-5.753513678592008,174.3490176755124
-12.469997837339472,173.64044625476996,67,2.1667648467515184,0.009197664327119815,90.0,-17.43562931691137,170.27258283576487,-7.504366357767574,177.00830967377505
-14.179754557112641,176.08745620362956,68,2.1949671740109213,0.009719766539273285,90.0,-19.048442411408566,172.58090824624765,-9.311066702816719,179.59400416101147
-15.935230454820774,178.45176957391195,69,2.2244616739676286,0.010337003630679006,90.0,-20.698391880656047,174.80316802928934,-11.172069028985499,182.10037111853455
-17.733812682757733,180.72719347343332,70,2.2554536779611367,0.01106176665943949,90.0,-22.3816274005309,176.93274774984752,-13.085997964984568,184.5216391970191
-19.572888393217525,182.9075350100103,71,2.288168481818564,0.011908499745150949,90.0,-24.094103745352122,178.96309439826194,-15.051673041082928,186.85197562175864
-21.449844738494047,184.9866012914591,72,2.322853646750513,0.012893758916840924,90.0,-25.83155457277092,180.8877454842626,-17.068134904217175,189.08545709865558
-23.362068870881277,186.95819942559638,73,2.3597809548661215,0.014036115920826417,90.0,-27.58946622373279,182.70036997608918,-19.134671518029766,191.21602887510358
-25.306947942673137,188.8161365202384,74,2.399247660906849,0.015355787482292613,90.0,-29.363054499415725,184.39482454297007,-21.25084138593055,193.2374484975067
-27.28186910616357,190.55421968320164,75,2.4415764936739026,0.016873811448437092,90.0,-31.147249387796766,185.96522902311662,-23.416488824530372,195.14321034328665
-29.28421951364652,192.1662560223025,76,2.4871136066569663,0.018610516234968517,90.0,-32.93669563326805,187.40606503920316,-25.63174339402499,196.92644700540183
-31.31138631741593,193.6460526453574,77,2.5362233556452956,0.0205829480181014,90.0,-34.72578103222625,188.7123006520504,-27.896991602605613,198.5798046386644
-33.36075666976577,194.98741666018284,78,2.58927841366749,0.022800858637127504,90.0,-36.50870931241042,189.87954096086796,-30.21280402712112,200.09529235949773
-35.42971772298992,196.18415517459513,79,2.646643391947575,0.025260877083329907,90.0,-38.27963973794298,190.90419830841992,-32.57979570803686,201.46411204077035
-37.51565662938236,197.2300752964108,80,2.708649977482124,0.02793869885233597,90.0,-40.032919342087126,191.78366469536257,-34.9983939166776,202.67648589745903
-39.615960541237015,198.1189841334462,81,2.7755619063580674,0.03077969012571976,90.0,-41.76343224224913,192.51645209040205,-37.4684888402249,203.72151617649033
-41.72801661084784,198.84468879351772,82,2.847529283411935,0.03368937486672489,90.0,-43.467077930676446,193.102244564284,-39.98895529101923,204.58713302275143
-43.84921199050876,199.40099638444184,83,2.9245342903274922,0.036526846763642956,90.0,-45.14135967393262,193.54178531432277,-42.55706430708491,205.2602074545609
-45.97693383251373,199.78171401403495,84,3.006334403899356,0.039105594690268176,90.0,-46.78601107138413,193.8365147725019,-45.16785659364333,205.72691325556798
-48.10856928915671,199.9806487901136,85,3.09241355337852,0.041039606031818054,90.0,-48.40352496102736,193.98790307953865,-47.813613617286066,205.97339450068856
-50.241505566353,199.9916110598541,86,-3.1019445275202533,0.041460562468192345,90.0,-50.00367913085667,193.9963263638149,-50.47933200184933,205.98689575589333
-52.37318060717986,199.81147628872884,87,-3.014171584789541,0.039915444671370884,90.0,-51.61072134042385,193.86011880774006,-53.13563987393587,205.76283376971762
-54.50117740063758,199.44588241327813,88,-2.930779392488556,0.0371833856568495,90.0,-53.24564604871695,193.57871605937885,-55.75670875255821,205.3130487671774
-56.62310468848221,198.90202313783746,89,-2.8526998720975367,0.03409146033439847,90.0,-54.91375830035083,193.15066373980244,-58.33245107661359,204.65338253587248
-58.73657121246975,198.1870921667422,90,-2.7801817209798214,0.030937892607036766,90.0,-56.61500499520902,192.5746990242617,-60.858137429730476,203.7994853092227
-60.83918571435617,197.30828320432758,91,-2.713216062995581,0.027880701535319834,90.0,-58.34681793311374,191.8504353827949,-63.3315534955986,202.76613102586026
-62.928556935897454,196.27278995492907,92,-2.651606740211109,0.025021895012155577,90.0,-60.10487618168439,190.9787530266227,-65.75223769011052,201.56682688323542
-65.00229361884965,195.08780612288206,93,-2.5950357122282144,0.02241686218891784,90.0,-61.88380055079883,189.96189147430428,-68.12078668690046,200.21372077145983
-67.05800450496871,193.7605254125218,94,-2.5431164943276205,0.02008670694253073,90.0,-63.67769967532517,188.8033549233542,-70.43830933461224,198.71769590168938
-69.09329833601066,192.2981415281838,95,-2.4954338323790326,0.01802981379797142,90.0,-65.4805540456016,187.50772623385885,-72.70604262641973,197.08855682250876
-71.10578385373148,190.70784817420332,96,-2.451570841964435,0.016231059115994692,90.0,-67.28645982853408,186.0804553887856,-74.92510787892888,195.33524095962105
-73.09306979988716,188.9968390549157,97,-2.4111260863305466,0.014668408928509293,90.0,-69.08976638157259,184.52765996464674,-77.09637321820173,193.46601814518468
-75.05276491623371,187.17230787465647,98,-2.3737232314589023,0.01331727091256632,90.0,-70.8851403450612,182.85595461828996,-79.22038948740622,191.48866113102298
-76.98247794452713,185.24144833776083,99,-2.3390155661274092,0.012153152748998964,90.0,-72.66758285899633,181.07231408700218,-81.29737303005794,189.41058258851947
-78.87981762652339,183.2114541485642,100,-2.3066871645117604,0.011153147498798551,90.0,-74.43241917775264,179.18396770689137,-83.32721607529415,187.23894059023704
-80.74239270397848,181.08951901140196,101,-2.276451977345149,0.010296658172978654,90.0,-76.17527367784507,177.19832076393146,-85.3095117301119,184.98071725887246
-82.56781191864845,178.88283663060943,102,-2.2480517339010255,0.009565657767750355,90.0,-77.89203850581633,175.12289740346228,-87.24358533148056,182.6427758577566
-84.35368401228925,176.5986007105221,103,-2.2212532330456276,0.008944684563400656,90.0,-79.57884080022713,172.96530024122262,-89.12852722435137,180.2319011798216
-86.0976177266569,174.24400495547516,104,-2.1958453850274995,0.008420701141444704,90.0,-81.23201123851028,170.73318261555346,-90.96322421480353,177.75482729539686
-87.79722180350736,171.82624306980406,105,-2.171636217221445,0.007982896475389054,90.0,-82.84805528717712,168.43423027595682,-92.74638831983759,175.2182558636513
-89.4501049845967,169.3525087578442,106,-2.1484499581288667,0.007622478370093455,90.0,-84.42362771031786,166.07615007614493,-94.47658225887555,172.62886743954346
-91.05387601168083,166.8299957239309,107,-2.1261242493505197,0.007332483498833864,90.0,-85.95551042378368,163.6666638835869,-96.15224159957798,169.9933275642749
-92.60614362651579,164.26589767239952,108,-2.1045074935289545,0.007107620423771943,90.0,-87.4405935383612,161.2135064316255,-97.77169371467038,167.31828891317355
-94.10451657085754,161.6674083075854,109,-2.083456319147786,0.006944154522923992,90.0,-88.87585932771302,158.7244262427912,-99.33317381400207,164.61039037237958
-95.54660358646214,159.04172133382397,110,-2.062833124746908,0.006839840858770188,90.0,-90.25836883108805,156.2071890669338,-100.83483834183623,161.87625360071414
-96.93001341508553,156.3960304554506,111,-2.0425036514587642,0.006793910588941277,90.0,-91.5852508238594,153.66958352887792,-102.27477600631165,159.1224773820233
-98.25235479848375,153.73752937680064,112,-2.022334520811689,0.006806942453930281,90.0,-92.85369294256064,151.11942888877718,-103.65101665440686,156.3556298648241
-99.51123647841273,151.0734118022094,113,-2.0021927023712194,0.0068745146676443105,90.0,-94.06093994555124,148.56457388319873,-104.96153301127421,153.58224972122005
-100.70439890444356,148.41061392009934,114,-1.9819912727499795,0.006966352983796105,90.0,-95.20453579514809,146.01238420237036,-106.20426201373904,150.80884363782832
-101.83157631655098,145.75217364788867,115,-1.9617488716152336,0.007045307374272791,90.0,-96.28429735373825,143.46575808882625,-107.3788552793637,148.0385892069511
-102.8940496541229,143.09810478698964,116,-1.9415177407130395,0.007105076646902564,90.0,-97.3016522824415,140.92437719660523,-108.4864470258043,145.27183237737404
-103.89314033507085,140.44834199496077,117,-1.9213278577705402,0.007151124175834078,90.0,-98.25799841896226,138.38795960683396,-109.52828225117945,142.50872438308758
-104.83016977730651,137.80281992936065,118,-1.9012084893361572,0.00718326460076502,90.0,-99.1547175486381,135.85622238490265,-110.50562200597491,139.74941747381865
-105.70645939874154,135.16147324774772,119,-1.881188945586515,0.007201204608195276,90.0,-99.99317705033438,133.3288781458864,-111.4197417471487,136.99406834960905
-106.52333061728754,132.52423660768054,120,-1.8612983931089708,0.007204766532181849,90.0,-100.77472949068944,130.80563686159016,-112.27193174388565,134.2428363537709
-107.28210485085623,129.8910446667177,121,-1.8415656711895276,0.0071938895712741514,90.0,-101.5007124338959,128.28620769023053,-113.06349726781656,131.49588164320488
-107.98410351735915,127.26183208241774,122,-1.822019114737374,0.007168628649644525,90.0,-102.1724484682969,125.77030079186561,-113.79575856642138,128.7533633729699
-108.63064803470805,124.63653351233913,123,-1.802686386770325,0.0071291509985193765,90.0,-102.7912454450531,123.25762909363651,-114.470050624363,126.01543793104175
-109.22305982081451,122.01508361404048,124,-1.783594323091836,0.007075730612019942,90.0,-103.35839691843263,120.74790997108057,-115.08772272319639,123.28225725700038
-109.76266029359017,119.39741704508032,125,-1.764768791424114,0.007008740800080213,90.0,-103.87518277214923,118.24086681507987,-115.65013781503112,120.55396727508077
-110.25077087094672,116.78346846301714,126,-1.746234566839914,0.006928645116611147,90.0,-104.34287001181492,115.73623045823688,-116.15867173007852,117.83070646779741
-110.68871297079576,114.1731725254096,127,-1.7280152248786476,0.006835986981397672,90.0,-104.76271370014793,113.2337404393769,-116.6147122414436,115.1126046114423
-111.07780801104894,111.56646388981602,128,-1.7101330532588221,0.006731378338384941,90.0,-105.13595800916688,110.73314609022188,-117.019658012931,112.39978168941016
-111.4193774096179,108.96327721379508,129,-1.6926089826286774,0.00661548770071931,90.0,-105.46383736224273,108.23420743380358,-117.37491745699306,109.69234699378659
-111.71474258441432,106.36354715490545,130,-1.6754625363476554,0.006489027925353208,90.0,-105.74757763854517,105.73669588963068,-117.68190753028348,106.99039842018021
-111.96522495334976,103.76720837070538,131,-1.6587117988781344,0.006352744039222629,90.0,-105.98839741302947,103.24039478578636,-117.94205249367005,104.29402195562439
-112.17214593433597,101.17419551875369,132,-1.642373402000682,0.006207401407074635,90.0,-106.18750920654911,100.74509968282574,-118.15678266212284,101.60329135468164
-112.33682694528453,98.5844432566087,133,-1.6264625277571085,0.006053774490994482,90.0,-106.34612072279673,98.25061851841215,-118.32753316777233,98.91826799480523
-112.46058940410707,95.99788624182911,134,-1.6109929267772565,0.00589263640669295,90.0,-106.46543605141834,95.75677158501384,-118.4557427567958,96.23900089864438
-112.54475472871526,93.41445913197329,135,-1.5959769504597185,0.005724749434040989,90.0,-106.54665681963377,93.26339135560035,-118.54285263779676,93.56552690834623
-112.59064433702073,90.83409658459993,136,-1.5814255953533782,0.005550856592116907,90.0,-106.59098327788098,90.77032217415139,-118.59030539616049,90.89787099504848
-112.59957964693518,88.25673325726754,137,-1.5673485580203173,0.005371674344196376,90.0,-106.59961530822959,88.27741982893103,-118.59954398564078,88.23604668560405
-112.57288207637016,85.68230380753458,138,-1.5537542986472694,0.005187886457256155,90.0,-106.57375334745419,85.78455102696364,-118.57201080528614,85.58005658810552
-112.51187304323737,83.1107428929597,139,-1.5406501117042999,0.005000139004959426,90.0,-106.51459921962089,83.29159278804016,-118.50914686685385,82.92989299787925
-112.41787396544845,80.54198517110135,140,-1.5280422020189426,0.004809036473296374,90.0,-106.42335687573811,80.79843177598545,-118.41239105515879,80.28553856621724
-112.29220626091501,77.97596529951815,141,-1.5159357647334915,0.004615138904554296,90.0,-106.3012330404071,78.3049635839255,-118.28317948142292,77.6469670151108
-112.13619134754873,75.41261793576851,142,-1.5043350677341911,0.004418959997771852,90.0,-106.14943776744502,75.81109198900333,-118.12294492765244,75.01414388253369
-111.95115064326129,72.8518777374112,143,-1.4932435352775595,0.0042209660719203,90.0,-105.96918490813316,73.31672819050232,-117.93311637838941,72.38702728432008
-111.7384055659642,70.2936793620045,144,-1.4826638316836935,0.004021575791487099,90.0,-105.7616924970737,70.82179004371756,-117.7151186348547,69.76556868029144
-111.49927753356926,67.7379574671071,145,-1.47259794411313,0.003821160551739486,90.0,-105.52818306163729,68.32620130026606,-117.47037200550122,67.14971363394812
-111.23508796398798,65.18464671027746,146,-1.4630472635894793,0.0036200454222892996,90.0,-105.26988386167612,65.82989086387191,-117.20029206629984,64.53940255668302
-110.94715827513208,62.63368174907418,147,-1.4540126635688877,0.003418510551964049,90.0,-104.98802706660558,63.33279206908919,-116.90628948365858,61.93457142905917
-110.63680988491318,60.08499724105581,148,-1.445494575487779,0.0032167929443082813,90.0,-104.68384987714776,60.834841988941456,-116.58976989267859,59.33515249317016
-110.30536421124295,57.53852784378083,149,-1.4374930608401426,0.003015088521052914,90.0,-104.35859459903173,58.3359807761018,-116.25213382345416,56.741074911459854
-109.95414267203299,54.99420821480786,150,-1.4300078794428441,0.0028135543998188176,90.0,-104.01350867578628,55.836151041028224,-115.89477666827969,54.1522653885875
-109.58446668519494,52.4519730116953,151,-1.4230385536421277,0.0026123113216962412,90.0,-103.64984468748317,53.33529726940672,-115.51908868290671,51.56864875398388
-109.19765766864052,49.911756892001904,152,-1.416584428295846,0.002411446173758663,90.0,-103.26886032191757,50.83336528035179,-115.12645501536346,48.990148503652016
-108.79503704028127,47.37349451328597,153,-1.410644726434953,0.0022110145608579927,90.0,-102.87181832428027,48.330301726052184,-114.71825575628228,46.416687300519754
-108.37792621802896,44.83712053310626,154,-1.4052186005637797,0.0020110433898064923,90.0,-102.45998643090459,45.82605363294486,-114.29586600515333,43.848187433267654
-107.94764661979505,42.302569609021084,155,-1.4003051796038426,0.0018115334372285536,90.0,-102.03463729217663,43.32056798401165,-113.86065594741348,41.284571234030516
-107.50551966349134,39.76977639858916,156,-1.3959036115197294,0.0016124618798976278,90.0,-101.59704838920395,40.81379134144522,-113.41399093777873,38.7257614557331
-107.05286676702946,37.23867555936903,157,-1.3920131016902175,0.0014137847730067894,90.0,-101.14850194834428,38.305669508676466,-112.95723158571464,36.17168161006159
-106.59100934832098,34.70920174891909,158,-1.388632947103702,0.0012154394679350076,90.0,-100.69028485722521,35.79614723061014,-112.49173383941675,33.622256267228046
-106.12126882527757,32.18128962479804,159,-1.3857625664645972,0.0010173469662883893,90.0,-100.22368858543263,33.285167930851976,-112.01884906512251,31.077411318744105
-105.6449666158109,29.654873844564264,160,-1.3834015262989694,0.0008194142114409914,90.0,-99.75000911261738,30.77267348471825,-111.53992411900443,28.537074204410278
-105.16342413783256,27.129889065776457,161,-1.3815495631432158,0.0006215363227909973,90.0,-99.27054686636882,28.258604026894584,-111.05630140929631,26.00117410465833
-104.67796280925424,24.60626994599301,162,-1.3802066018898473,0.0004235987812033007,90.0,-98.78660667182739,25.7428977927348,-110.5693189466811,23.469642099251217
-104.18990404798758,22.083951142772644,163,-1.3793727703509797,0.00022547957674351533,90.0,-98.29949771465377,23.22549099236482,-110.0803103813214,20.94241129318047
-103.7005692719442,19.5628673136737,164,-1.3790484100832177,2.7051332084839945e-05,90.0,-97.81053351863878,20.706317716957415,-109.59060502524963,18.419416910389984
-103.21127989903577,17.042953116254786,165,-1.3792340834976453,-0.00017181658334678376,90.0,-97.32103193891932,18.18530987678536,-109.10152785915223,15.900596355724211
-102.72335734717393,14.524143208074536,166,-1.3799305772571477,-0.00037125593217405563,90.0,-96.83231517145703,15.662397170910005,-108.61439952289084,13.385889245239067
-102.23812303427029,12.006372246691344,167,-1.3811389019399645,-0.0005713974636135251,90.0,-96.3457097791327,13.137507088637639,-108.13053628940787,10.875237404745048
-101.75689837823656,9.489574889663947,168,-1.3828602879244274,-0.0007723687262169449,90.0,-95.86254673450519,10.610564943155644,-107.65125002196793,8.36858483617225
-101.28100479698426,6.97368579455064,169,-1.3850961774258888,-0.0009742918212467731,90.0,-95.38416147897011,8.081493938038426,-107.17784811499841,5.865877651062854
-100.81176370842513,4.458639618910139,170,-1.3878482125929783,-0.0011771789659825128,90.0,-94.9118939977299,5.550215267597387,-106.71163341912036,3.3670639702228913
-100.35049653047085,1.9443710203009097,171,-1.3911176965588585,-0.0013651846124189267,90.0,-94.44708947042847,3.016651339726608,-106.25390359051323,0.872090700875211
-99.8985219842887,-0.5691852363289676,172,-1.3948249985255952,-0.0014895171829096157,90.0,-93.99118023484152,0.48120205187671994,-105.80586373373589,-1.619572524534655
-99.45674124660127,-3.0820777586164545,173,-1.398722332470724,-0.0015284750789443893,90.0,-93.54535066135954,-2.054721272920608,-105.368131831843,-4.1094342443123
-99.02519016318915,-5.594320695072094,174,-1.4026208637951354,-0.0015262179831022906,90.0,-93.1098393288675,-4.590017699519489,-104.94054099751081,-6.598623690624699
-98.60379712116168,-8.105923914997424,175,-1.406499448568517,-0.0015197085094825274,90.0,-92.68459551579726,-7.124571605662404,-104.5229987265261,-9.087276224332443
-98.19249050762838,-10.616897287694208,176,-1.4103578170555253,-0.001513046579841429,90.0,-92.26954655237805,-9.658390687326035,-104.11543446287871,-11.57540388806238
-97.79119870969848,-13.127250682463885,177,-1.414195703630929,-0.0015062342976359085,90.0,-91.86461974443775,-12.191482672476935,-103.71777767495921,-14.063018692450834
-97.39985011448137,-15.636993968608293,178,-1.4180128468119522,-0.0014992737994517938,90.0,-91.46974237421671,-14.723855321502029,-103.32995785474603,-16.550132615714556
-97.01837310908651,-18.1461370154288,179,-1.421808989287403,-0.0014921672529875315,90.0,-91.0848417011868,-17.25551642760617,-102.95190451698622,-19.036757603251427
-96.64669608062306,-20.654689692227286,180,-1.4255838779441559,-0.0014849168550465524,90.0,-90.70984496287488,-19.786473817183552,-102.58354719837124,-21.52290556727102
-96.28474741620057,-23.162661868305126,181,-1.4293372638904893,-0.0014775248294677781,90.0,-90.34467937569144,-22.316735350156097,-102.2248154567097,-24.008588386454154
-95.93245550292836,-25.670063412964122,182,-1.4330689024764902,-0.0014699934251493256,90.0,-89.98927213576096,-24.84630892028414,-101.87563887009577,-26.493817905644104
-95.58974872791572,-28.176904195505838,183,-1.436778553311805,-0.001462324914058952,90.0,-89.64355041975503,-27.37520245544742,-101.53594703607641,-28.978605935564257
